0,427.0504444980593
1,423.5154215524015
2,450.9862145748348
3,470.86893682163156
4,434.3228562234469
5,437.0163958091173
6,450.01896202268546
7,437.68957213967786
8,454.5171112357171
9,437.6687328182163
10,432.0900183888864
11,432.4728041536063
12,435.7702296588432
13,434.44651369626706
14,404.7026979216786
15,440.8561573762903
16,465.17514663163996
17,448.02264874698943
18,431.7432711774918
19,463.86057853184303
20,435.46298235991844
21,397.954007522773
22,435.5560718441944
23,411.6704997196664
24,448.93267877159263
25,437.78028352747333
26,426.35539254422855
27,449.4602806600913
28,451.6996754800447
29,419.6910538321253
30,438.7612121052337
31,468.9705297987024
32,451.4004793146466
33,401.30465790538966
34,422.118188140459
35,443.34697801172945
36,443.39683400596226
37,436.99448938843864
38,463.927975224035
39,464.6877565798129
40,433.572496497314
41,432.08956976895524
42,448.5488770171765
43,446.97812265151043
44,441.46049160261987
45,446.785559337298
46,441.27928789297397
47,439.4427073582092
48,447.08144784283473
49,448.9004544522752
50,411.05305812632116
51,456.86041168396565
52,425.09511604844505
53,439.1855326942424
54,444.94402551379864
55,409.70089846317995
56,454.3107334343119
57,433.40031268388776
58,429.24686451956956
59,454.3781709527609
60,437.06863715455404
61,423.4733529114022
62,452.38940169178454
63,443.0603161257785
64,456.16658753105344
65,440.1273923803968
66,430.7763389435603
67,421.1353025678526
68,423.2324919280231
69,432.973139986786
70,429.5587296944933
71,428.33901542457176
72,457.9491206565481
73,446.3797068364565
74,441.10197846604603
75,441.15780711936964
76,466.0027081727114
77,462.9202242075313
78,425.8078435639135
79,431.4941817578514
80,418.16506380555
81,464.9518609077525
82,426.6881996180975
83,434.9048414433523
84,421.13348514074903
85,436.24776033186157
86,442.824971207828
87,455.54915030666547
88,443.075832415047
89,433.67025377700156
90,441.47479164871606
91,431.7964141330059
92,427.20420644606907
93,440.47758878899816
94,452.7349656063317
95,446.08034092952477
96,442.652639876581
97,439.34975378295513
98,424.63962833770637
99,438.3673069018301
100,447.3638247699142
101,421.6651354588291
102,424.92218281114174
103,437.6457880607558
104,426.2980396988569
105,457.9516093179146
106,436.825860109231
107,450.98621705476705
108,442.70009668177715
109,435.1212653540643
110,456.70824575506816
111,443.3850393462765
112,451.72589702691937
113,428.2671460476325
114,433.2076001779124
115,441.8411421622557
116,432.8591971454405
117,435.93122020129334
118,425.03058026717787
119,427.92080927849355
120,452.2457320616539
121,417.72835628216217
122,474.53455959355097
123,446.19166422222025
124,438.14706041966133
125,426.66408416329995
126,430.1913921368007
127,457.0195845908545
128,412.36921653905904
129,457.0619183226343
130,428.5713776155571
131,444.9876254304672
132,449.2849775855503
133,472.06444584983996
134,443.38576885929274
135,450.6312856699511
136,434.5037086072099
137,466.93630092368056
138,420.01777590906886
139,452.4329763510288
140,449.4979375257124
141,460.03276928881405
142,441.1877746570988
143,428.6000631140962
144,451.2058649343809
145,450.94850831217815
146,450.12334329351614
147,442.82387361959195
148,447.7188976539359
149,453.96959738349494
150,459.23211433003775
151,434.51073583189395
152,424.1000488436179
153,462.5578179353251
154,442.54898807309905
155,433.510389466639
156,452.3850537314581
157,426.6922801337538
158,434.5742225271935
159,434.9613117054709
160,443.3184037532618
161,450.5410962097501
162,423.87844950593086
163,439.27301935753314
164,432.16766689573643
165,459.94856029124395
166,465.2243585182247
167,422.27292880436465
168,441.4918909571312
169,429.09690645722867
170,432.61395440243297
171,458.1276366213334
172,422.85912760458046
173,460.09325563690385
174,422.5155603036369
175,426.3363340098541
176,446.1266913124609
177,426.9195269418183
178,447.8119132868359
179,440.1827425216985
180,441.1742439367033
181,457.1516133951986
182,438.59074123342975
183,447.7458272129104
184,445.5754995324415
185,443.38331258236235
186,441.52153948685503
187,454.6617323589555
188,430.6374517570726
189,453.4608039478365
190,444.1806073783674
191,432.9270514720839
192,429.12780717715356
193,453.8282017623073
194,417.32390996943786
195,426.7992663299007
196,413.20410849784685
197,456.3076445134843
198,445.69066488241083
199,454.52039988821576
200,413.8854239403951
201,424.41838225653686
202,435.87589284435427
203,428.3767675139958
204,445.8046773302461
205,448.4209854945247
206,417.3012231580476
207,451.91290942847576
208,445.6801723842568
209,432.9732147652616
210,463.9100638123942
211,469.1300972262813
212,455.2822356768756
213,458.0173788037474
214,439.69659346252394
215,450.5493756827862
216,451.8373163504469
217,456.69284514364494
218,447.4041106616261
219,440.4681526617342
220,442.2363069652241
221,440.9665672613195
222,440.32011177183364
223,449.6538995960465
224,469.5079493153982
225,469.81946579166106
226,453.70225890050943
227,451.16638066933376
228,457.9210195256155
229,446.92998747517345
230,420.08656816432875
231,440.2232509155554
232,429.9147209031244
233,441.9547197539145
234,426.0947186841241
235,444.70813429081954
236,437.58899250253944
237,459.36158737444504
238,454.4646758548552
239,437.26780107555993
240,447.8257786873549
241,448.4970777400868
242,444.37473088203114
243,434.00215974459525
244,414.19037327588546
245,441.3048306148164
246,415.7251954882158
247,407.0624719112403
248,443.15772117020913
249,446.9851660997345
250,468.56914280241705
251,415.98742936251404
252,421.39482599888754
253,474.72648747308773
254,460.2555802577351
255,413.92270632305565
256,426.33790622287637
257,457.10317285406603
258,443.20200208567275
259,455.9977636836501
260,463.1837610915219
261,428.4875109001511
262,473.6401658221875
263,434.208289800407
264,434.42709985104096
265,443.13338280671456
266,464.89262570898666
267,443.2711388672021
268,433.050674434196
269,428.0797313073394
270,450.6232232312788
271,419.9250101322769
272,426.86554366016435
273,436.9420486629839
274,455.361439875845
275,437.6112773296718
276,426.22722386009934
277,454.3400029819851
278,456.9484535731218
279,449.5470993047296
280,445.02652121309376
281,434.0249260147055
282,450.37262009095735
283,450.3160691177063
284,439.87393895905126
285,422.89341401815415
286,442.0923750364052
287,429.213858688439
288,419.138154467996
289,440.7047244472724
290,437.4666756970328
291,439.40710211076436
292,439.4966636908759
293,415.1784561275928
294,438.2073739093867
295,434.5732916247942
296,433.883496889312
297,456.93177280875307
298,457.82158240227125
299,458.7222047259562
300,454.93257515389905
301,451.1160309199292
302,448.52610277931706
303,437.28974042504404
304,472.3227940450013
305,420.9710456958717
306,437.3239792710687
307,442.0344408862386
308,422.23028893348703
309,413.4684705805478
310,425.1086208347195
311,460.12941719814285
312,429.0154899311574
313,450.6600926738981
314,467.80494756510075
315,430.6251787164199
316,441.29068231571176
317,445.63882328903514
318,444.03359921280463
319,470.34704785418427
320,432.83750500074365
321,436.3982525015911
322,430.0293595267872
323,453.8625703277796
324,431.08910459303013
325,415.7907518999854
326,439.83547156978847
327,457.35102558956817
328,432.0330913882584
329,452.8185027019953
330,421.286112610929
331,473.7760989594485
332,452.2118898520225
333,418.6458921236054
334,453.96362917684803
335,439.51425402534034
336,433.1370913802351
337,446.32984792491294
338,438.2546349897898
339,437.05680885228713
340,428.13778426961846
341,422.41952998493997
342,428.8352123053063
343,434.30811964898265
344,426.68226248476014
345,441.750897505215
346,446.02656642066825
347,438.5530184023767
348,446.88468744092523
349,445.50103858577756
350,440.31254020259547
351,455.1629019381971
352,441.1796038049241
353,447.31363492797465
354,423.28232614933046
355,449.6114337096851
356,458.82564514244115
357,456.0968317124097
358,441.23900576608816
359,442.62119459551326
360,425.4689139129501
361,432.9205902589326
362,436.4235069732875
363,421.37652749721684
364,448.5256130506216
365,439.7156035323398
366,425.9121009852088
367,432.25971778023023
368,458.193555912812
369,418.24313281702473
370,456.56578993435846
371,435.29420076378403
372,436.5735172353911
373,472.39323929657695
374,422.2123143479399
375,433.3705085861525
376,441.29873831870395
377,439.93198669694107
378,430.6444800344943
379,447.6585666701256
380,427.8294707443436
381,432.0514808217054
382,453.04352158995164
383,449.9335730336891
384,453.4985094439953
385,430.564272275222
386,452.36776884927116
387,434.33089236226425
388,439.9292438326461
389,432.75736900179334
390,452.5738369080305
391,433.5295196169967
392,440.4889679031974
393,460.8230765272766
394,436.60159252445015
395,453.8178568047296
396,450.36791943913187
397,440.7861660165925
398,443.1757789738475
399,433.3502794444794
400,457.64165374476255
401,436.4439702950999
402,464.5916629273715
403,424.8398977887173
404,428.2509559691804
405,443.8796970402637
406,458.57494331893184
407,439.3695666017542
408,454.2398877724815
409,453.9618736825913
410,466.81539549207605
411,435.77835921471274
412,441.2640663388254
413,444.2594897651076
414,450.87449295120246
415,425.1400546584204
416,456.9314005435211
417,448.42152929451237
418,423.3440167364385
419,447.4035548872675
420,437.4798847108263
421,422.97563266048627
422,452.11494000996936
423,438.3492870757928
424,446.95768980177604
425,443.71695712972814
426,420.9025051314356
427,451.64547139837134
428,434.93331219026913
429,389.6799560448028
430,431.4485996874164
431,434.2135703286432
432,416.73976664246936
433,449.06901021360716
434,455.89375625447735
435,439.40462864214066
436,430.1626078870249
437,439.7630616210042
438,439.42181658057376
439,437.3633996219753
440,439.95247669271333
441,428.6885823608271
442,407.8919259790302
443,453.0860995865776
