0,350.0444759219578
1,371.3045146407334
2,407.7326837815389
3,379.7248169962741
4,356.1793903656422
5,365.11745235440424
6,365.6115027840636
7,348.2289601743849
8,361.569504187867
9,365.71819911442526
10,374.6836622159347
11,404.20422390708546
12,369.69190583061476
13,353.1186551473301
14,371.44213519472163
15,343.34255309263347
16,367.9846069825784
17,361.44585829756244
18,371.0752433273782
19,375.65134871417786
20,370.3856130645774
21,384.0871329627349
22,352.23880865310446
23,339.91613193118025
24,372.4189384775856
25,351.57370985172435
26,351.97273904366284
27,397.9198070815953
28,369.2989104548437
29,362.9778875747784
30,358.2858516906827
31,354.1383902168623
32,369.96915598029625
33,379.73328151004097
34,355.88291710619166
35,357.2298745322301
36,382.6748712646905
37,360.13241405564787
38,406.3751623372384
39,398.6017217505963
40,376.86472519724697
41,372.30572942593426
42,369.43270436427593
43,364.1337571817752
44,385.54657149695333
45,380.8234384965197
46,364.58051249720125
47,360.69697954937527
48,375.79012393485095
49,368.5406761197561
50,385.3114766994565
51,353.1554531660145
52,363.0367517549356
53,393.3221659354638
54,362.8729859012533
55,355.62535261581394
56,368.88036510046896
57,358.8350871998855
58,354.68771550238574
59,372.7265686457262
60,367.9925671673791
61,376.24526455899803
62,346.2325300389723
63,355.2608689803219
64,412.0282118594625
65,359.5373174282912
66,372.8064986936856
67,375.68384671949013
68,383.9260395905022
69,386.4417554448372
70,383.87476344325574
71,368.5949730840118
72,375.76273119572704
73,391.0159936620914
74,354.06606412208885
75,372.40906373893165
76,389.1403386635107
77,388.00695188674996
78,386.3207446649958
79,360.8254010322845
80,370.4254657599793
81,373.43171823699754
82,391.5973028151372
83,372.53554390631547
84,357.0985548222737
85,368.45028049360315
86,353.58683011117176
87,386.62829751809477
88,339.9374170346572
89,351.3381002430059
90,359.5180618323703
91,374.01035692549965
92,401.25228086683205
93,368.7200683599449
94,377.1959694988783
95,388.55731853760943
96,359.6434000604357
97,334.5850000549378
98,383.2485181932366
99,370.52609535100254
100,374.79047880644447
101,366.00618748812275
102,356.0723021159324
103,370.020916294156
104,373.6526553001544
105,380.85271569556954
106,350.4051051220813
107,381.82517823903333
108,350.59450610397533
109,365.85455354602135
110,354.89886023481597
111,350.95053604308725
112,384.60069608106164
113,384.2698434620616
114,347.9535090234003
115,375.9401868817941
116,340.87239708192635
117,368.57476806915
118,338.69774922959016
119,387.48290927449847
120,392.3978893620153
121,377.67867572220626
122,372.8576855937903
123,354.9343581753719
124,384.6238320250868
125,340.380218780475
126,346.1553932213836
127,362.95997559339054
128,364.39178295217846
129,381.3600515636896
130,357.23523881623464
131,373.3938008355839
132,354.80664175424647
133,418.7027671840424
134,390.17933744193147
135,344.3782992628796
136,358.8380460123453
137,397.60667079957705
138,374.7600888775648
139,387.2644874262927
140,358.6304387170684
141,372.5315914558625
142,379.4455318156092
143,354.4815560741796
144,383.6619902661756
145,363.6821816082912
146,364.62049667942154
147,383.5715548252696
148,366.4845333053166
149,354.6891411840143
150,374.98427779131697
151,364.8528194668862
152,363.49483939044785
153,353.94495649290786
154,357.3173712698801
155,361.87890071529677
156,380.11227183399455
157,372.93569917047466
158,380.6086451729378
159,363.24233032347246
160,386.0749028062411
161,373.16336948698887
162,368.58460382888154
163,380.88645336101706
164,385.92316736820237
165,351.6542943722476
166,361.0460819879905
167,364.7719361674694
168,376.03399042157844
169,396.0483543519657
170,375.330854089276
171,363.0994623292977
172,408.72323348991324
173,360.09784978602534
174,367.71393132996053
175,363.0093497494299
176,378.09230505003256
177,338.5833856519225
178,359.0583283715707
179,354.80590240998055
180,357.6570323831261
181,361.68775111532096
182,364.9027605578243
183,358.56114929872746
184,401.55345011195584
185,374.999495083871
186,403.2115423901173
187,387.32635158969725
188,350.3153604843939
189,366.2480458065085
190,378.73902566227554
191,374.578105772087
192,377.9957561708443
193,343.61329651513614
194,369.4204704279467
195,376.9394268630438
196,415.369688776514
197,400.8581538910221
198,379.4567075506968
199,383.91068586809666
200,357.4058705114171
201,396.08468680390166
202,365.8524388833638
203,370.5465225990697
204,402.2058602167448
205,380.9787586879198
206,373.5336907849441
207,362.79977635042775
208,389.32709017064064
209,363.89637802973556
210,362.118175089698
211,390.1975560204134
212,374.77321820803206
213,362.042491954273
214,349.7793289303027
215,369.5156039700194
216,366.45936094536575
217,385.21679902210656
218,361.1037146891386
219,365.61251307362295
220,373.82736652602324
221,383.73511320241624
222,373.4573088870589
223,373.405618640359
224,368.88332611611895
225,364.59921555556355
